ReviewID,ProductID,UserID,Rating,ReviewText,ReviewDate
REV2779,Product_B,User_124,1,bad experience. does not work. works as expected.,2023-02-23
REV2780,Product_A,User_166,4,highly recommend. wonderful experience.,2024-12-20
REV2781,Product_C,User_146,1,very disappointed. would not recommend.,2023-06-30
REV2782,Product_B,User_106,1,terrible product. poor quality. some pros and cons.,2023-10-05
REV2783,Product_B,User_190,5,love this product. five stars.,2024-11-03
REV2784,Product_D,User_116,2,broke easily. very disappointed. it's okay.,2024-10-05
REV2785,Product_A,User_160,2,awful. bad experience. nothing special.,2023-10-18
REV2786,Product_D,User_142,2,customer service was bad. missing features.,2023-10-10
REV2787,Product_E,User_115,4,exceeded expectations. exceeded expectations.,2023-12-21
REV2788,Product_A,User_138,5,best purchase ever. easy to use.,2023-10-31
REV2789,Product_B,User_111,3,nothing special. waste of money.,2023-08-10
REV2790,Product_A,User_157,5,best purchase ever. wonderful experience.,2024-08-21
REV2791,Product_C,User_117,4,great value. amazing features.,2024-08-29
REV2792,Product_E,User_111,2,customer service was bad. broke easily.,2024-09-21
REV2793,Product_D,User_128,5,exceeded expectations. great value.,2023-06-10
REV2794,Product_E,User_143,4,works perfectly. easy to use.,2023-10-01
REV2795,Product_E,User_157,4,exceeded expectations. best purchase ever.,2023-12-30
REV2796,Product_B,User_167,3,could be better. one star.,2023-04-08
REV2797,Product_A,User_156,2,difficult to use. broke easily.,2023-03-26
REV2798,Product_D,User_150,4,love this product. amazing features. met expectations.,2024-09-22
REV2799,Product_E,User_141,5,exceeded expectations. best purchase ever.,2023-02-22
REV2800,Product_E,User_102,2,worst purchase. one star. works as expected.,2023-12-05
REV2801,Product_E,User_192,4,works perfectly. fantastic. nothing special.,2023-05-27
REV2802,Product_C,User_184,4,wonderful experience. fantastic.,2024-03-26
REV2803,Product_C,User_108,5,wonderful experience. great value. neither good nor bad.,2023-11-30
REV2804,Product_A,User_121,2,terrible product. waste of money.,2024-02-12
REV2805,Product_C,User_179,2,awful. awful.,2024-09-13
REV2806,Product_D,User_188,2,one star. worst purchase.,2024-04-09
REV2807,Product_D,User_122,1,very disappointed. waste of money.,2023-06-20
REV2808,Product_E,User_142,2,broke easily. one star. works as expected.,2024-10-19
REV2809,Product_A,User_195,3,it's okay. amazing features.,2024-04-12
REV2810,Product_C,User_125,2,awful. difficult to use.,2024-06-01
REV2811,Product_E,User_124,5,very satisfied. excellent quality.,2023-05-28
REV2812,Product_B,User_144,2,one star. bad experience. some pros and cons.,2024-01-05
REV2813,Product_C,User_134,3,met expectations. awful.,2023-11-05
REV2814,Product_A,User_150,1,difficult to use. awful.,2024-12-26
REV2815,Product_D,User_154,2,terrible product. does not work.,2024-11-29
REV2816,Product_E,User_148,4,best purchase ever. works perfectly. works as expected.,2023-02-06
REV2817,Product_D,User_153,5,five stars. works perfectly.,2024-10-23
REV2818,Product_E,User_125,4,amazing features. amazing features. neither good nor bad.,2023-03-26
REV2819,Product_C,User_122,3,average product. terrible product.,2023-12-18
REV2820,Product_A,User_122,5,fantastic. works perfectly.,2024-04-10
REV2821,Product_B,User_106,3,nothing special. broke easily.,2023-02-19
REV2822,Product_E,User_156,1,worst purchase. awful.,2024-06-16
REV2823,Product_A,User_186,5,great value. very satisfied.,2024-10-21
REV2824,Product_D,User_140,1,worst purchase. poor quality.,2024-06-20
REV2825,Product_A,User_137,3,average product. difficult to use.,2023-03-16
REV2826,Product_C,User_196,5,works perfectly. excellent quality.,2024-10-25
REV2827,Product_E,User_187,4,love this product. highly recommend. it's okay.,2023-02-04
REV2828,Product_C,User_197,4,excellent quality. wonderful experience.,2023-12-11
REV2829,Product_A,User_115,3,works as expected. best purchase ever.,2023-07-01
REV2830,Product_A,User_133,3,average product. wonderful experience.,2024-03-14
REV2831,Product_E,User_169,5,exceeded expectations. easy to use.,2023-02-17
REV2832,Product_A,User_117,2,would not recommend. bad experience.,2024-08-22
REV2833,Product_A,User_108,4,highly recommend. love this product. works as expected.,2023-06-03
REV2834,Product_D,User_168,1,waste of money. would not recommend.,2023-09-04
REV2835,Product_E,User_112,2,worst purchase. bad experience. could be better.,2024-09-12
REV2836,Product_A,User_193,3,works as expected. worst purchase.,2023-04-27
REV2837,Product_D,User_112,5,great value. best purchase ever.,2023-09-25
REV2838,Product_D,User_170,1,very disappointed. awful.,2023-05-10
REV2839,Product_E,User_177,5,great value. easy to use. average product.,2023-06-28
REV2840,Product_D,User_154,4,wonderful experience. excellent quality.,2023-07-28
REV2841,Product_D,User_169,2,worst purchase. does not work.,2024-12-07
REV2842,Product_E,User_182,4,exceeded expectations. five stars. could be better.,2024-12-26
REV2843,Product_D,User_114,1,one star. difficult to use.,2023-08-05
REV2844,Product_C,User_199,1,customer service was bad. does not work.,2024-06-02
REV2845,Product_B,User_191,3,nothing special. love this product.,2024-08-14
REV2846,Product_E,User_106,5,best purchase ever. excellent quality. met expectations.,2023-06-04
REV2847,Product_E,User_124,2,terrible product. customer service was bad.,2024-03-14
REV2848,Product_C,User_197,2,does not work. broke easily.,2023-10-11
REV2849,Product_B,User_147,3,met expectations. customer service was bad.,2023-01-21
REV2850,Product_C,User_119,3,met expectations. missing features.,2023-04-22
REV2851,Product_A,User_128,5,fantastic. fantastic.,2023-07-10
REV2852,Product_C,User_102,3,could be better. terrible product.,2023-08-25
REV2853,Product_D,User_186,3,decent for the price. would not recommend.,2024-07-06
REV2854,Product_A,User_158,5,love this product. works perfectly.,2024-01-18
REV2855,Product_D,User_146,3,works as expected. bad experience.,2024-03-21
REV2856,Product_A,User_123,5,easy to use. excellent quality.,2024-09-19
REV2857,Product_C,User_114,2,would not recommend. difficult to use. works as expected.,2024-07-15
REV2858,Product_A,User_197,5,wonderful experience. highly recommend.,2024-05-02
REV2859,Product_B,User_161,1,one star. customer service was bad.,2023-03-20
REV2860,Product_B,User_170,2,difficult to use. bad experience.,2024-04-21
REV2861,Product_B,User_180,3,some pros and cons. bad experience.,2023-12-23
REV2862,Product_E,User_160,4,works perfectly. great value.,2023-01-22
REV2863,Product_A,User_142,2,worst purchase. difficult to use.,2023-09-30
REV2864,Product_B,User_193,5,love this product. easy to use.,2024-01-25
REV2865,Product_D,User_163,5,works perfectly. amazing features.,2024-06-11
REV2866,Product_E,User_141,1,poor quality. missing features.,2024-11-27
REV2867,Product_E,User_137,2,customer service was bad. terrible product.,2023-09-08
REV2868,Product_A,User_100,1,would not recommend. would not recommend. it's okay.,2023-08-04
REV2869,Product_B,User_154,4,five stars. very satisfied. average product.,2023-08-16
REV2870,Product_B,User_187,2,terrible product. bad experience. met expectations.,2023-02-25
REV2871,Product_A,User_142,5,wonderful experience. best purchase ever.,2023-10-22
REV2872,Product_C,User_129,2,does not work. difficult to use.,2024-12-08
REV2873,Product_B,User_164,2,customer service was bad. terrible product.,2023-03-09
REV2874,Product_E,User_120,3,some pros and cons. five stars.,2024-04-18
REV2875,Product_C,User_155,2,very disappointed. would not recommend.,2024-11-21
REV2876,Product_A,User_123,1,difficult to use. does not work.,2024-01-19
REV2877,Product_D,User_198,1,customer service was bad. bad experience.,2024-07-27
REV2878,Product_E,User_140,4,excellent quality. love this product.,2024-07-07
REV2879,Product_B,User_116,2,customer service was bad. difficult to use. could be better.,2023-10-21
REV2880,Product_C,User_156,3,works as expected. terrible product.,2024-04-26
REV2881,Product_E,User_192,4,great value. love this product.,2024-12-10
REV2882,Product_E,User_152,3,met expectations. five stars.,2024-06-11
REV2883,Product_D,User_173,1,broke easily. terrible product.,2024-12-04
REV2884,Product_E,User_170,4,excellent quality. wonderful experience.,2023-04-18
REV2885,Product_B,User_109,3,it's okay. very disappointed.,2024-03-09
REV2886,Product_D,User_100,1,waste of money. worst purchase. average product.,2024-03-13
REV2887,Product_A,User_122,5,best purchase ever. wonderful experience.,2024-06-18
REV2888,Product_C,User_125,4,highly recommend. wonderful experience.,2023-04-07
REV2889,Product_A,User_168,3,neither good nor bad. difficult to use.,2023-05-10
REV2890,Product_B,User_134,5,works perfectly. easy to use.,2023-03-20
REV2891,Product_A,User_140,1,difficult to use. does not work.,2024-10-24
REV2892,Product_C,User_106,2,terrible product. bad experience.,2024-09-08
REV2893,Product_B,User_197,2,would not recommend. waste of money.,2024-10-31
REV2894,Product_A,User_173,1,worst purchase. does not work.,2024-09-18
REV2895,Product_C,User_127,1,customer service was bad. broke easily.,2024-12-21
REV2896,Product_D,User_170,2,missing features. difficult to use.,2023-01-13
REV2897,Product_A,User_174,2,missing features. waste of money.,2023-03-15
REV2898,Product_A,User_144,5,fantastic. fantastic.,2023-12-10
REV2899,Product_A,User_101,5,amazing features. five stars. some pros and cons.,2023-12-18
REV2900,Product_A,User_116,4,excellent quality. fantastic.,2023-04-27
REV2901,Product_E,User_117,5,wonderful experience. fantastic. it's okay.,2024-11-25
REV2902,Product_B,User_183,2,bad experience. poor quality. it's okay.,2023-04-11
REV2903,Product_D,User_181,5,fantastic. fantastic.,2024-02-08
REV2904,Product_A,User_176,4,exceeded expectations. five stars. works as expected.,2023-03-20
REV2905,Product_D,User_125,2,worst purchase. worst purchase. it's okay.,2024-12-29
REV2906,Product_E,User_102,2,terrible product. worst purchase.,2024-03-25
REV2907,Product_A,User_175,4,fantastic. works perfectly.,2023-06-26
REV2908,Product_C,User_171,2,would not recommend. waste of money.,2023-11-04
REV2909,Product_E,User_153,4,love this product. amazing features.,2023-05-09
REV2910,Product_E,User_191,2,would not recommend. difficult to use.,2023-05-14
REV2911,Product_B,User_189,3,neither good nor bad. amazing features.,2023-11-30
REV2912,Product_D,User_162,5,highly recommend. wonderful experience.,2024-03-11
REV2913,Product_D,User_129,2,one star. worst purchase.,2024-07-14
REV2914,Product_B,User_125,5,five stars. highly recommend. some pros and cons.,2024-10-22
REV2915,Product_A,User_147,5,excellent quality. highly recommend.,2024-01-15
REV2916,Product_D,User_139,3,nothing special. works perfectly.,2023-11-18
REV2917,Product_D,User_105,2,would not recommend. very disappointed. nothing special.,2023-07-11
REV2918,Product_E,User_150,3,works as expected. exceeded expectations.,2023-03-12
REV2919,Product_C,User_147,5,exceeded expectations. great value. works as expected.,2024-10-08
REV2920,Product_E,User_122,2,waste of money. missing features.,2024-11-23
REV2921,Product_A,User_125,5,fantastic. great value.,2024-02-09
REV2922,Product_E,User_134,2,customer service was bad. difficult to use.,2024-09-22
REV2923,Product_D,User_133,4,best purchase ever. best purchase ever. works as expected.,2023-06-18
REV2924,Product_A,User_111,3,average product. very satisfied.,2024-05-30
REV2925,Product_D,User_181,1,does not work. poor quality. average product.,2023-07-16
REV2926,Product_C,User_110,5,amazing features. five stars.,2024-03-22
REV2927,Product_C,User_152,2,waste of money. would not recommend. nothing special.,2024-06-05
REV2928,Product_B,User_175,5,very satisfied. excellent quality. decent for the price.,2023-09-10
REV2929,Product_B,User_193,4,highly recommend. fantastic.,2024-11-09
REV2930,Product_A,User_125,1,very disappointed. very disappointed.,2024-02-26
REV2931,Product_B,User_161,4,very satisfied. love this product.,2024-01-13
REV2932,Product_B,User_171,3,met expectations. customer service was bad.,2023-09-05
REV2933,Product_C,User_117,1,one star. worst purchase. some pros and cons.,2023-12-18
REV2934,Product_B,User_131,4,exceeded expectations. easy to use. nothing special.,2023-01-25
REV2935,Product_A,User_184,5,excellent quality. love this product.,2023-09-15
REV2936,Product_C,User_150,4,fantastic. fantastic. decent for the price.,2024-02-06
REV2937,Product_D,User_148,2,poor quality. worst purchase.,2023-05-19
REV2938,Product_E,User_139,1,would not recommend. worst purchase.,2024-08-23
REV2939,Product_C,User_157,5,exceeded expectations. very satisfied. could be better.,2023-10-06
REV2940,Product_E,User_107,2,missing features. waste of money. met expectations.,2024-06-13
REV2941,Product_C,User_128,5,best purchase ever. fantastic.,2023-09-16
REV2942,Product_D,User_101,2,one star. poor quality.,2023-04-18
REV2943,Product_B,User_106,4,best purchase ever. fantastic.,2023-10-09
REV2944,Product_A,User_131,4,great value. exceeded expectations.,2024-02-01
REV2945,Product_A,User_152,5,excellent quality. best purchase ever.,2024-01-01
REV2946,Product_C,User_114,4,love this product. highly recommend. decent for the price.,2024-12-10
REV2947,Product_E,User_190,5,fantastic. wonderful experience. nothing special.,2024-05-01
REV2948,Product_B,User_124,5,five stars. best purchase ever.,2023-10-27
REV2949,Product_D,User_108,1,waste of money. very disappointed.,2024-06-07
REV2950,Product_C,User_168,4,excellent quality. wonderful experience.,2024-04-26
REV2951,Product_B,User_177,5,best purchase ever. very satisfied. it's okay.,2023-03-16
REV2952,Product_E,User_150,1,broke easily. missing features. decent for the price.,2024-08-08
REV2953,Product_C,User_153,5,best purchase ever. five stars.,2023-11-03
REV2954,Product_D,User_124,2,one star. poor quality.,2023-08-03
REV2955,Product_A,User_160,3,average product. customer service was bad.,2023-11-05
REV2956,Product_B,User_177,1,bad experience. poor quality.,2024-02-29
REV2957,Product_D,User_168,2,difficult to use. worst purchase. could be better.,2024-05-27
REV2958,Product_B,User_138,3,it's okay. easy to use.,2023-03-31
REV2959,Product_A,User_158,4,easy to use. excellent quality.,2023-07-18
REV2960,Product_C,User_197,3,it's okay. missing features.,2024-12-28
REV2961,Product_C,User_167,5,five stars. highly recommend.,2024-04-08
REV2962,Product_B,User_148,1,difficult to use. waste of money.,2024-08-10
REV2963,Product_B,User_186,4,great value. highly recommend. decent for the price.,2023-09-03
REV2964,Product_A,User_136,5,works perfectly. wonderful experience. nothing special.,2023-11-29
REV2965,Product_D,User_151,4,wonderful experience. five stars. decent for the price.,2023-01-19
REV2966,Product_C,User_133,4,great value. easy to use.,2024-12-06
REV2967,Product_A,User_176,2,waste of money. worst purchase.,2023-08-19
REV2968,Product_D,User_150,3,could be better. love this product.,2024-02-09
REV2969,Product_E,User_148,5,great value. best purchase ever. nothing special.,2023-05-25
REV2970,Product_C,User_162,5,highly recommend. excellent quality. could be better.,2023-05-27
REV2971,Product_E,User_142,1,one star. worst purchase.,2024-01-13
REV2972,Product_A,User_170,1,waste of money. one star.,2023-08-07
REV2973,Product_D,User_153,4,five stars. great value. average product.,2023-01-25
REV2974,Product_E,User_118,1,terrible product. terrible product.,2024-01-19
REV2975,Product_E,User_198,2,does not work. missing features.,2024-07-05
REV2976,Product_D,User_151,5,wonderful experience. excellent quality.,2024-11-14
REV2977,Product_E,User_176,3,neither good nor bad. bad experience.,2024-05-11
REV2978,Product_C,User_182,2,difficult to use. very disappointed. nothing special.,2024-05-18
REV2979,Product_A,User_126,1,customer service was bad. would not recommend.,2023-09-15
REV2980,Product_B,User_170,5,easy to use. highly recommend. nothing special.,2023-03-22
REV2981,Product_E,User_129,1,would not recommend. awful. nothing special.,2023-07-23
REV2982,Product_E,User_117,3,works as expected. terrible product.,2023-02-26
REV2983,Product_C,User_122,3,it's okay. five stars.,2023-07-28
REV2984,Product_D,User_123,1,bad experience. does not work.,2024-11-30
REV2985,Product_E,User_175,3,it's okay. wonderful experience.,2024-10-21
REV2986,Product_B,User_146,1,broke easily. customer service was bad. met expectations.,2024-01-14
REV2987,Product_C,User_191,2,broke easily. difficult to use.,2024-06-13
REV2988,Product_D,User_171,2,customer service was bad. poor quality.,2024-04-23
REV2989,Product_D,User_137,2,missing features. broke easily.,2024-05-25
REV2990,Product_C,User_181,3,nothing special. missing features.,2024-01-24
REV2991,Product_D,User_165,4,very satisfied. easy to use. met expectations.,2023-08-23
REV2992,Product_A,User_100,4,amazing features. five stars.,2023-05-15
REV2993,Product_B,User_141,4,five stars. five stars.,2023-12-24
REV2994,Product_B,User_178,2,worst purchase. terrible product. some pros and cons.,2023-04-18
REV2995,Product_D,User_133,3,average product. worst purchase.,2024-12-10
REV2996,Product_B,User_143,3,met expectations. poor quality.,2023-03-19
REV2997,Product_C,User_185,3,works as expected. five stars.,2023-03-15
REV2998,Product_A,User_106,5,fantastic. excellent quality. neither good nor bad.,2023-09-26
REV2999,Product_D,User_105,1,waste of money. worst purchase. works as expected.,2024-12-23
